x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	target
381.21578507622394	3.0044487333290637	2.4684421255315008	4.195269103562275	4.00023656056234	22872.947104573435	3.323141479455395	4.376832980249672	2.925998095428727	11436.473552286718	292.6774033284087
234.28526687207145	4.595139714234485	1.528132810978195	1.9210341330484304	2.772091687964368	14057.116012324286	4.479083652042535	3.7331865115755782	4.42070746079036	7028.558006162143	93.63738939158127
268.6067813375874	3.949623787368426	2.2200345229383593	1.7932534396528286	2.7392131157164616	16116.406880255243	2.677188709332344	5.122424409509662	3.681281790122405	8058.203440127621	142.0439255702575
302.35861368418523	2.9310005834756163	3.9232203113640365	4.066683689057102	3.2622711817018315	18141.516821051115	3.111124285701388	4.340044192056263	4.546746147223402	9070.758410525557	204.70488322040114
470.6916108990627	3.6169653584147445	2.0902737626467696	3.3087955447569963	3.352189929778939	28241.496653943763	2.949573590275796	3.0154910395825367	2.69688461554389	14120.748326971881	222.60742383358968
311.3349748588306	2.1597193364546774	2.594694455826546	1.6348210198115	1.8190136304713984	18680.098491529836	4.122907097018523	2.2857268994686466	2.484916594784769	9340.049245764918	0.0
402.7067498719905	4.118629630644744	4.744665641836223	2.27429119693986	2.08290265087653	24162.40499231943	3.2681531790636034	3.666724901854037	3.237664800978504	12081.202496159714	98.92272712018294
360.9940648941974	3.987520906096293	1.8814111990891533	3.27001216300389	3.2877038882252214	21659.643893651843	5.404522063374532	2.847928527741712	3.432366408088976	10829.821946825921	189.85771651956742
355.21749056670774	2.952608701148934	3.222754204076683	4.098926963271092	2.2387379754312637	21313.049434002463	2.4140363965167495	4.716623557018624	3.2222511321663836	10656.524717001232	326.8448913723616
576.8199765942694	2.881975249282013	3.8251955253950367	2.7518278975508506	5.087974665805106	34609.19859565616	4.34997092065198	2.710398567148752	3.923158829695384	17304.59929782808	162.46361710315654
241.90469445026412	1.8338035656925173	1.7931829985717485	3.4862339111777954	3.473317277426709	14514.281667015846	3.027820188357225	3.484954551560985	2.77022903445075	7257.140833507923	180.54519014513403
416.7444887600714	2.3772765703892564	2.648873415830203	1.8426997662499314	2.7541419563043767	25004.669325604285	2.410317223658035	5.150683980539203	2.5906247709472456	12502.334662802143	120.59295976435502
376.0613854310245	3.2538597408508676	3.465359821879489	3.132507191612215	2.8400468681832365	22563.68312586147	2.468257556213606	4.774006253071651	3.9314113317801853	11281.841562930735	132.87878178403554
189.68168290347955	2.2429132993302816	4.791767832883149	2.2371265733170045	3.4754820726055935	11380.900974208773	3.0272784958435635	2.3226153935848743	3.2065824526822913	5690.450487104386	56.86138525912297
132.2496124770031	2.0725893024495408	3.2065555703638293	3.301497550010099	3.542814682402685	7934.976748620185	3.9932003727558465	3.214753464619856	3.04890637528795	3967.4883743100927	239.11321658748068
240.15454978882963	5.117438179284958	3.583023315846232	1.1173716157592657	3.39166112654528	14409.272987329778	2.6643636844066694	2.6418746946250504	2.482134678515375	7204.636493664889	56.91021191834676
346.8727274673202	1.9208107269847963	2.0043166291909906	1.633784105507845	4.023090211846383	20812.363648039212	3.538252013302259	4.5484100943515005	3.501150134317496	10406.181824019606	54.30295024333901
359.9054700417356	3.7550532909812815	3.7563026072777324	4.32431858324435	2.3034423001539497	21594.328202504137	7.093998830723794	3.802051866437307	1.8635979721119815	10797.164101252069	223.84946729888267
394.90192755245477	2.993748704517568	2.5141301642442038	3.8736750791245935	1.6710426201786162	23694.115653147284	3.8619394376197507	2.678800564174805	3.863077302286269	11847.057826573642	278.56292877501875
276.20931022237824	4.244800237961097	3.1692572184887386	2.1349323660630444	4.597507368639896	16572.558613342695	2.596147585463948	3.0556083634052555	4.05379316246327	8286.279306671348	104.5971291224311
251.09007083519356	3.4277216548385003	1.2161247534114654	3.2868391799728864	3.8751863623870837	15065.404250111613	4.093700674865296	3.4577259296510476	5.385211429394398	7532.702125055806	195.89554556698295
417.955114604507	2.7625187184055955	3.4634011117027854	3.337388117010056	2.932095216600433	25077.30687627042	2.346660037849569	2.7252226118516987	2.806771112636757	12538.65343813521	183.75366554125182
406.1749521266437	3.3879810265023953	3.074149259752218	4.307942029658227	3.889977227658715	24370.49712759862	2.4243316690818366	3.7485413711763704	4.6234263311066	12185.24856379931	267.69720494429913
288.0301174249992	1.9901537636837696	3.5674003623111905	2.1602040124691753	2.9317209007550824	17281.807045499954	3.0563652036260835	4.400597143433321	3.8343685980374564	8640.903522749977	61.9883415239904
555.5925906742582	2.1635225621397662	3.3055473591645352	3.927527530443586	4.330217937036439	33335.55544045549	3.9208650890037484	1.3740021474773245	2.769335474279639	16667.777720227747	198.19652465434478
332.7857127541972	2.8087091522494516	2.753661115996579	4.40904940172888	2.8293903739466053	19967.142765251832	2.8202828592488096	3.085590104676993	3.5788700021442748	9983.571382625916	267.3054899960414
325.9685719258624	4.01213253395604	3.4768818981776386	3.5681947138332353	1.0301320310611874	19558.114315551746	4.385021383276001	4.917704652344355	4.070672921252561	9779.057157775873	215.56450313820366
235.17529104435494	4.694801417226389	3.2542692319469797	3.1641656306549684	4.068450589105097	14110.517462661297	5.961436506658691	2.4254570551036343	3.5179581393990915	7055.2587313306485	197.2304506859743
357.97637475634866	2.391422970604281	2.7819064405288283	3.8740492061753575	3.4894879263694087	21478.58248538092	2.3851835141602056	2.825979426168271	3.4231335951275677	10739.29124269046	254.28355482745582
356.53513094638674	2.932054964217858	2.402049816846434	2.564345339763114	4.172547459185271	21392.107856783205	4.216812467191431	2.856185059652756	4.272266862565024	10696.053928391602	182.27318380448557
140.03931087374272	2.48588440771575	3.428034104546151	2.616448762373394	2.515523526915607	8402.358652424564	1.8346062432208503	1.961690373333371	3.7589263605381955	4201.179326212282	144.99635862273948
351.17241658489115	2.2637120952705216	3.7421845276934533	3.002319293202663	3.996658565894829	21070.34499509347	3.9926544634408616	3.1910292306199355	2.66449600950074	10535.172497546735	211.6860641076929
387.9859798846446	2.856711795839247	2.3808539747851203	3.175187541421756	3.2886660113854864	23279.158793078677	2.6643754705459237	1.5797472778001127	2.5894312322669135	11639.579396539339	178.9166583480851
341.89683410023264	3.700447419297509	4.075189494617977	3.621465191075036	4.322048065623695	20513.810046013958	1.5803064065530812	1.9059229813589713	3.8010577880001124	10256.905023006979	181.47040604889986
326.5777514328015	3.4246093458074243	4.11358797678975	4.692410947864114	2.473919777181023	19594.66508596809	2.4329690547139213	3.7392656313145225	5.394449797580629	9797.332542984044	255.45542369539228
293.3489105116072	3.427876463225431	3.8491638497856115	3.4906510237798276	3.5202888658394116	17600.934630696433	3.43535733296738	3.4604176677330116	3.1459718076821206	8800.467315348216	211.5028144962424
263.95607278396756	1.281597216189297	3.450130935073828	3.2277701153311384	2.0204236900980503	15837.364367038053	3.438128575938196	5.09354552457801	4.063812252172261	7918.682183519027	216.08316275673076
182.58965980186582	3.4158451529009115	5.127453241279603	2.8985528235423033	3.645318196883611	10955.37958811195	3.1668214243029054	2.8206220173037133	3.0799816284030634	5477.689794055975	146.53179311120937
266.76053331888363	4.745260328651761	2.9862901226482172	3.208514069853074	3.3476975677609695	16005.631999133018	4.332774191991534	2.6944083988286804	2.5284215573919084	8002.815999566509	152.61226835801008
306.4320112575023	3.465055291707971	2.723656041032901	1.8619481120545454	5.03582520358686	18385.92067545014	4.429660613517156	2.442970095530619	3.2081403671952753	9192.96033772507	99.23341248285634
399.82559567144244	1.9966126367576555	2.4674781409654996	4.110873260174733	5.118063152627139	23989.53574028655	4.737311651558255	2.3191020158914473	3.6547022432927734	11994.767870143274	283.0815549984523
367.08855592016585	3.922768037441697	3.2017121862124176	3.512846177264446	4.294420193401976	22025.31335520995	3.2710234795648176	3.448955027232184	2.16021079966081	11012.656677604975	222.2332768798049
302.15954522315604	3.570018449728757	4.156669457771146	4.7191613848105884	2.739510296484536	18129.572713389363	3.754534773182429	3.598379911580819	2.432773737175885	9064.786356694682	266.5876785659477
403.2299287112119	2.6749696104663006	2.2507310149383843	4.644061651005172	5.431722965879051	24193.795722672716	2.7377916859528733	2.3318798852743337	3.828124433869343	12096.897861336358	258.6293762862085
271.8544319550033	4.996061522053437	1.9608379875727895	2.5369236495263134	3.847277291414712	16311.265917300198	4.937723708359111	4.290276565905962	1.6846381665451688	8155.632958650099	104.24552860284825
244.87466016363717	2.5879381074953605	2.7663220289081165	3.74625461904953	2.906766104228124	14692.47960981823	3.6462490510300283	3.1265308986021734	2.0409709330132966	7346.239804909115	177.9686017100239
164.68396812747054	3.098887855047779	2.173646910686478	3.2465110397872556	3.8641172724165713	9881.038087648232	3.7557061741278215	2.6418923171152997	2.791201868589829	4940.519043824116	169.0697278283153
266.56295138312987	5.012067975704582	3.206278849572111	5.801351878337867	2.538090914943185	15993.777082987792	5.0537158980660015	3.3632771547144342	4.390540666354749	7996.888541493896	349.4656768934864
245.07928846237607	3.1154804199694244	2.2516625198104916	5.123291836544106	2.7300516636378873	14704.757307742564	4.335458858540021	3.7127356972050682	4.83445396670847	7352.378653871282	229.62578698852064
154.88027103542532	3.3145853072574765	4.064437924030987	3.083259441490083	1.5864106682033032	9292.81626212552	1.9461885680054565	4.770817659529686	2.2291629648089053	4646.40813106276	147.08943177580102
509.02234350144175	3.217142252959069	3.255196631982019	2.972378649514242	3.300485774083561	30541.340610086507	3.0969069281451302	4.3678323696168295	5.814627143318933	15270.670305043253	216.1941359128785
389.56329964231304	3.9670339639677645	3.3506621346739656	3.521235966388893	3.3704885220443	23373.797978538783	3.465151364348204	3.1856826691586173	5.6870193196858985	11686.898989269392	180.26617223688956
396.2939404112308	2.866446532519475	3.0009419419109378	2.716747073789299	3.9542657702414608	23777.636424673845	3.6855306515551125	2.1122155688518434	2.019139531177127	11888.818212336922	173.24844009903615
296.62156429174286	3.5525174946126086	3.817824303124839	1.7260762778705203	2.992231300512694	17797.29385750457	4.36084225150365	0.9393461753334877	4.886235053570356	8898.646928752285	43.62475745295629
157.18620589477007	3.2893522867304545	1.61372490218591	2.578643581123226	1.4363852394045535	9431.172353686205	2.336950714964664	3.7846275324490075	2.4780081835265557	4715.586176843102	26.566759859500536
169.06039090029398	2.919205823863397	2.4580140477328354	2.1789636263429677	4.791201745086612	10143.62345401764	2.010403023635117	3.3098303148751	2.3218431058352693	5071.81172700882	95.71281926295802
241.2272329147	2.6496959512332428	4.5189322358574975	3.9885609451923343	3.3585947233778546	14473.633974882001	3.0390746876351784	2.681086299872103	3.2203657461049247	7236.8169874410005	133.63787828469498
386.69346878340787	3.1684384274122	3.7145049646426176	2.17037484200796	3.9552678341611647	23201.60812700447	1.726420115383208	2.3841097836527902	3.0178045547432215	11600.804063502235	232.35433147093664
336.9371754979862	0.8173880134401159	2.788961020819996	4.081910889057797	1.3517266091235416	20216.23052987917	4.00168199621337	2.5602156825941917	2.795083906854293	10108.115264939584	245.05364354899228
333.8263305061791	4.032930034032009	4.399378213569141	2.4230466568356	2.0270787272813404	20029.579830370745	3.8696128493333526	3.8364243655059864	2.2352499585693706	10014.789915185373	73.69465665836577
448.73525325667015	4.9935377834926955	2.130691494603244	2.898579745988724	2.463450652478197	26924.11519540021	4.5128224350632316	1.1678771076609231	1.8337556453512514	13462.057597700104	207.1195929773698
317.85882427959007	2.2060250176496985	3.134236980114515	2.255541293733529	2.4483945078067286	19071.529456775403	2.043389447480224	4.1964096605703105	2.711009721696632	9535.764728387701	99.17198117765238
345.2284807271691	3.3915691015309504	3.3554949887311123	2.6963482532601226	4.344569222085594	20713.708843630146	3.184321716348005	3.1445542281986802	3.2036326376442243	10356.854421815073	169.06217321417458
231.80340939581683	3.4261034637639467	3.734585240949962	2.2653940870917397	5.873649404906463	13908.20456374901	3.941577219478064	1.889582734452739	2.2918684512371295	6954.102281874505	85.1077755135296
431.48990899288447	3.6184792151335934	2.6823454927974844	3.3742370142159483	1.7180804352852979	25889.39453957307	3.175517078996085	2.2147520406580123	4.436313968993915	12944.697269786535	190.75984015675652
388.39900999366165	5.042207772979888	2.564875038009803	3.4377885097705425	4.681384555518545	23303.9405996197	1.8104922379510244	4.570419870201504	3.151531645781846	11651.97029980985	182.71802737673676
198.03833857340274	2.533597874450292	4.5081784892556955	5.363423537081706	2.757033267202821	11882.300314404165	4.015901393498409	4.159129287123848	1.7218973741150592	5941.1501572020825	312.3975412373484
226.6585669841751	5.13806032272302	4.063327500063562	4.399862919076477	3.654048267005571	13599.514019050506	2.4875311757115828	4.028351943811525	4.204643469313394	6799.757009525253	270.7831712028965
305.4395695907714	4.13089813569251	3.5083176059383314	4.688245224422806	1.7557069670321006	18326.374175446283	4.306747715134424	2.8015362817948977	4.273111879537708	9163.187087723141	242.71720628887815
303.31450897117975	3.548566860945682	4.140867215502324	2.651902583124861	2.5483577448084183	18198.870538270785	3.870896181992685	2.7482664054102397	3.59828282603412	9099.435269135392	169.1695250436326
343.7112595166754	4.223958324014586	3.4972970743829483	3.6495200957835445	3.7138648224821154	20622.675571000524	4.255637405087203	2.2628945624540404	4.270422977394716	10311.337785500262	248.324939505918
530.2015264951059	3.927318800067512	2.276343879488968	2.992303191589999	4.609898897601421	31812.091589706353	1.4825278536459583	4.9966081825122775	3.88664328965422	15906.045794853177	272.4894952055339
407.6959452134214	3.03822195402608	3.8183394672496127	3.7710715179843555	2.4443720845985957	24461.756712805283	2.637282153353252	2.1115604854114545	0.7696228399417833	12230.878356402642	170.07193380757042
290.54826407789443	3.1869724735512603	0.5443806971275009	2.981675988705468	2.968543770321402	17432.895844673665	3.937473704882491	4.910288865358465	2.9955242759831284	8716.447922336833	91.89433755096552
322.9020567222158	2.9198814984160792	2.415770143276561	3.3170718982627987	3.094209958566934	19374.123403332946	2.677542787265098	2.344012968583241	4.216387073486824	9687.061701666473	255.69943671606336
520.5992472985462	3.998775050116378	3.855434040112498	2.541541832076487	3.0202977405358498	31235.95483791277	2.6654490994243925	3.2765308920408014	3.1289392903782427	15617.977418956385	182.08685287993592
261.81268136443083	3.7126828964554766	2.408911766964844	2.603880212762555	2.670521046319596	15708.76088186585	3.8741991578245836	2.685790220908818	4.661771588058928	7854.380440932925	82.1845663776316
397.9733920064483	4.298389566287988	2.780628569109285	3.125619057680832	2.521423131674364	23878.4035203869	1.4782271847063386	3.412635621259043	1.7627453497016452	11939.20176019345	164.01428112062555
335.478468532032	3.829584546553649	3.0894822450334893	4.827284156214425	1.2891795405465707	20128.708111921922	2.6185678202484786	3.9033980145901195	5.374300714725339	10064.354055960961	327.4720749837354
344.9650148016625	3.8821102013360824	5.038953866918595	2.994089957548476	2.9601670471831176	20697.90088809975	3.813850121425231	1.199532471644782	2.239647330174157	10348.950444049875	172.57270708698928
373.7981493080305	4.0087020692219815	4.820480155576464	3.888955878169765	3.007130383119892	22427.888958481828	3.783827383655037	3.1030030388978878	3.0071139653457366	11213.944479240914	300.9663882464473
319.18036304166395	5.696567479979967	3.530435983976891	2.118545318506774	3.7337186040772217	19150.821782499836	2.710270385067255	3.9160868322356763	3.4077195482821288	9575.410891249918	109.9309746890202
360.26629455774867	2.942259989603205	3.328314408307244	3.205441300959121	4.063169844444296	21615.97767346492	1.2536984254681798	4.779303906535041	0.6215222359793282	10807.98883673246	238.25443299853538
